type_path,type_name,good_price,brand_id,good_name,img_name,good_link,img_url
./唯品生活,唯品生活,331,1509022,"蛋白粉(450g,高盖)+蛋白粉150g*2罐+维生素C(30片）","蛋白粉(450g,高盖)+蛋白粉150g*2罐+维生素C(30片）",http://www.vip.com/detail-1509022-248303914.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/28/155/06dafa08-06fc-4f1d-9629-f335aecc8320_t_235x297_90.jpg
./唯品生活,唯品生活,88,1510078,坚果炒货大礼包1255g/份,坚果炒货大礼包1255g/份,http://www.vip.com/detail-1510078-249589797.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0622/198/037e78d1-559f-4ec5-8ce3-412929077591_235x297_90.jpg
./唯品生活,唯品生活,39,1510053,【坚果零食】新农哥 什锦果仁200gx2瓶,【坚果零食】新农哥 什锦果仁200gx2瓶,http://www.vip.com/detail-1510053-249519736.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/114579/2017/0527/57/f23b04ea-47a7-4bc1-b057-e549e41f0e29_t_235x297_90.jpg
./唯品生活,唯品生活,19,1504525,三只松鼠_原味榛子185g,三只松鼠_原味榛子185g,http://www.vip.com/detail-1504525-253940785.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/109997/2017/0220/121/d7ac0c5f-d42d-40fa-a322-cf0854bca858_235x297_90.jpg
./唯品生活,唯品生活,39,1499521,【乐奈】马卡龙8枚,【乐奈】马卡龙8枚,http://www.vip.com/detail-1499521-246198812.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/04/28/124/7adef8b4-93a6-4487-a47d-cd6a2f312ae4_t_235x297_90.jpg
./唯品生活,唯品生活,40,1510048,白芝麻猪肉脯100gx3袋,白芝麻猪肉脯100gx3袋,http://www.vip.com/detail-1510048-249190410.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/26/37/8f52df7e-5071-4861-b19c-7f5ac72215f8_235x297_90.jpg
./唯品生活,唯品生活,39,1510048,牛肉粒100gx2袋（混合口味）,牛肉粒100gx2袋（混合口味）,http://www.vip.com/detail-1510048-249190387.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/07/04/154/ae9e9c87-c9c4-462b-b904-eabb70969bf4_235x297_90.jpg
./唯品生活,唯品生活,139,1491693,益品兰香美国车厘子1000g/箱,益品兰香美国车厘子1000g/箱,http://www.vip.com/detail-1491693-244645645.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/603314/2017/0718/185/d6e26214-2481-4e57-93ba-dacbb79a96f9_t_235x297_90.jpg
./唯品生活,唯品生活,288,1496217,圣芝法国进口玫瑰庄园整箱6支原瓶进口 酒庄直供,圣芝法国进口玫瑰庄园整箱6支,http://www.vip.com/detail-1496217-247978358.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/605971/2017/0512/176/ad95abb0-d442-4963-a0f5-94612a6ab595_235x297_90.jpg
./唯品生活,唯品生活,468,1509074,东阿古胶红枣/玫瑰/经典/桂圆阿胶糕450g*4,东阿古胶红枣/玫瑰/经典/桂圆阿胶糕450g*4,http://www.vip.com/detail-1509074-248180633.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/01/25/126/7ea8026a-f4bb-4e69-88d8-00782ab2e649_235x297_90.jpg
./唯品生活,唯品生活,49,1509116,燕之坊 红豆薏米枸杞粉500g营养代餐 即冲即饮,燕之坊 红豆薏米枸杞粉500g,http://www.vip.com/detail-1509116-248131081.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/603541/2016/1104/20/95fd6326-f7ca-459f-b1f7-cc680fe0754a_235x297_90.jpg
./唯品生活,唯品生活,35,1504525,三只松鼠_白玉川式花生酥135gx5,三只松鼠_白玉川式花生酥135gx5,http://www.vip.com/detail-1504525-248040583.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/109997/2017/0614/88/4b9094b6-5213-47bb-aa3a-1cc7fe7862ca_235x297_90.jpg
./唯品生活,唯品生活,43,1510048,碧根果190gx2袋,碧根果190gx2袋,http://www.vip.com/detail-1510048-249190374.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/06/23/24/24c82bcc-d291-441b-acdf-66f5285ca07b_235x297_90.jpg
./唯品生活,唯品生活,9,1510078,辣条60g/袋（香辣味）,辣条60g/袋（香辣味）,http://www.vip.com/detail-1510078-249583153.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0616/45/9ebae2b3-5680-4053-91f7-c2e9b56030b7_235x297_90.jpg
./唯品生活,唯品生活,25,1510073,好想你_大枣夹核桃218g,好想你_大枣夹核桃218g,http://www.vip.com/detail-1510073-249103831.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/146780/2016/1117/136/f569fc65-bd0e-451b-a2a4-fdaf8617efd7_235x297_90.jpg
./唯品生活,唯品生活,29,1510078,原味开心果190g,原味开心果190g,http://www.vip.com/detail-1510078-249583100.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0228/52/e15effc8-725e-49a5-9554-ef636a783bcb_235x297_90.jpg
./唯品生活,唯品生活,9,1504525,三只松鼠_蟹香蚕豆205g,三只松鼠_蟹香蚕豆205g,http://www.vip.com/detail-1504525-253940786.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/109997/2017/0220/109/8e12da81-2c1a-4050-a168-49a7114ccde6_235x297_90.jpg
./唯品生活,唯品生活,62,1510078,良品铺子 明星单品坚果大礼包480g/份,良品铺子 明星单品坚果大礼包480g/份,http://www.vip.com/detail-1510078-249583082.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0317/135/c76f24b7-afd3-4750-8840-d0d670cff247_235x297_90.jpg
./唯品生活,唯品生活,58,1509104,姿美堂酵素粉水果果蔬5g*20袋综合果蔬酵素台湾酵素,姿美堂酵素粉水果果蔬5g*20袋,http://www.vip.com/detail-1509104-248170664.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/606352/2017/0609/173/4f21afe8-7cb9-40be-b385-489eb71847db_235x297_90.jpg
./唯品生活,唯品生活,39,1509032,葡萄籽软胶囊 100粒,葡萄籽软胶囊 100粒,http://www.vip.com/detail-1509032-248153560.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/01/09/197/1d353835-3bf0-4da9-9ea6-287beb90b466_t_235x297_90.jpg
./唯品生活,唯品生活,32,1445630,EDO Pack乳酸菌味软糖50g*5,EDO Pack乳酸菌味软糖50g*5,http://www.vip.com/detail-1445630-232760533.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/602296/2017/0712/22/b6f32c45-2e42-412d-9840-656c4d45fda1_235x297_90.jpg
./唯品生活,唯品生活,63,1510048,东北松子100gx4袋,东北松子100gx4袋,http://www.vip.com/detail-1510048-249190411.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/2017/06/23/140/01b0906d-a4cb-4f8b-808a-fbaf5d9d1ab0_235x297_90.jpg
./唯品生活,唯品生活,29,1510078,芝麻枣夹核桃208g/盒,芝麻枣夹核桃208g/盒,http://www.vip.com/detail-1510078-249583145.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0228/118/ffc71afb-7e61-4550-a840-3caf462502e4_235x297_90.jpg
./唯品生活,唯品生活,42,1510048,手撕鱿鱼条80gx4袋,手撕鱿鱼条80gx4袋,http://www.vip.com/detail-1510048-249190392.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/26/93/8ebd510d-112b-48e2-9ca2-3c7dfc7272a6_235x297_90.jpg
./唯品生活,唯品生活,59,1509116,燕之坊 芝麻核桃黑豆粉500g营养代餐 即冲即饮,燕之坊 芝麻核桃黑豆粉500g,http://www.vip.com/detail-1509116-248131075.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/603541/2016/1104/60/d756de22-7853-4a36-b445-bd3e42ff361d_235x297_90.jpg
./唯品生活,唯品生活,36,1510073,好想你_阿克苏灰枣免洗二级500g,好想你_阿克苏灰枣免洗二级500g,http://www.vip.com/detail-1510073-249103840.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/146780/2016/0930/192/5e0d79a4-d4e9-408c-b6a5-7426faf80d6e_235x297_90.jpg
./唯品生活,唯品生活,59,1510048,手剥松子板栗仁组合208g,手剥松子板栗仁组合208g,http://www.vip.com/detail-1510048-249190415.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/2017/06/23/79/9739ee4c-1dba-4698-8789-08cc3930027a_235x297_90.jpg
./唯品生活,唯品生活,25,1445630,皇族-凤梨酥184g,皇族-凤梨酥184g,http://www.vip.com/detail-1445630-232760401.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/602296/2017/0627/50/324ba849-9b0f-4a75-80cc-2ac6978d96ca_235x297_90.jpg
./唯品生活,唯品生活,49,1019820,贡天下鲜花饼综合口味240g*3,贡天下鲜花饼综合口味240g*3,http://www.vip.com/detail-1019820-182697117.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/112685/2017/0323/0/5cc179e7-9479-416e-835f-2a55c9a79e4b_235x297_90.jpg
./唯品生活,唯品生活,29,1458167,大麦嫩苗青汁固体饮料,大麦嫩苗青汁固体饮料,http://www.vip.com/detail-1458167-235445053.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/2017/07/03/105/70700d6b-8625-42a1-ba81-bd55d1961921_235x297_90.jpg
./唯品生活,唯品生活,12,1510078,黑美人豆干80g/袋,黑美人豆干80g/袋,http://www.vip.com/detail-1510078-249583081.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/601431/2017/0605/11/7416a0d8-6122-4c8b-83a0-f01434aa709e_235x297_90.jpg
./唯品生活,唯品生活,105,1509131,桃花姬 阿胶糕75g吃出美丽桃花颜,桃花姬 阿胶糕75g,http://www.vip.com/detail-1509131-248173898.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/606244/2017/0721/27/b2aac082-6930-47fa-b24c-b361b7f16d4c_t_235x297_90.jpg
./唯品生活,唯品生活,34,1510048,香酥小黄鱼200gx2袋,香酥小黄鱼200gx2袋,http://www.vip.com/detail-1510048-249190369.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/07/04/71/e7ebfc6a-2452-42c2-8687-753103fd79d4_235x297_90.jpg
./唯品生活,唯品生活,16,1445630,每日生机奶盐梳打饼540g【两件起售】,每日生机奶盐梳打饼540g【两件起售】,http://www.vip.com/detail-1445630-232760467.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/602296/2017/0629/103/964267de-99ac-40c0-ad68-8d03b5858f73_235x297_90.jpg
./唯品生活,唯品生活,10,1445630,Aji牛奶味大饼干175g【三件起售】见包装,Aji牛奶味大饼干175g【三件起售】见包装,http://www.vip.com/detail-1445630-232760529.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/602296/2017/0626/50/1455b191-9370-4576-aed4-3b38345a417c_235x297_90.jpg
./唯品生活,唯品生活,19,1510162,（2件起售）艺福堂 蜂蜜柠檬片80g酸酸甜甜 富含维C 身边白大夫,（2件起售）艺福堂 蜂蜜柠檬片80g,http://www.vip.com/detail-1510162-249296175.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/604064/2017/0703/134/44890759-2106-4f72-8ea1-4339b4dbcbca_235x297_90.jpg
./唯品生活,唯品生活,24,1510078,良品铺子 葡萄干组合400g/盒,良品铺子 葡萄干组合400g/盒,http://www.vip.com/detail-1510078-249583086.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/601431/2017/0405/151/b1ecf912-16fc-4c23-97d0-4bc1dea3de9e_235x297_90.jpg
./唯品生活,唯品生活,33,1510048,蔓越莓曲奇100gx4袋,蔓越莓曲奇100gx4袋,http://www.vip.com/detail-1510048-249190378.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/2017/06/23/126/d82b2e7f-b21c-434a-b76d-7cf72b22a381_235x297_90.jpg
./唯品生活,唯品生活,59,1510058,蔓越莓、榛子、海苔肉松味曲奇1200g,蔓越莓、榛子、海苔肉松味曲奇1200g,http://www.vip.com/detail-1510058-249117688.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/600876/2017/0402/138/41fb936a-f3b0-4081-8b3e-ce21818c1e0e_235x297_90.jpg
./唯品生活,唯品生活,15,1264392,柳州螺蛳粉水煮型450g*1袋装 3袋起售,柳州螺蛳粉水煮型450g*1袋装 3袋起售,http://www.vip.com/detail-1264392-232933344.html,http:////a.vpimg4.com/upload/merchandise/pdc/864/996/31320227752996864/1/6935540559487-5_235x297_90.jpg
./唯品生活,唯品生活,12,1445630,每日生机菠萝Q饼200g【三件起售】,每日生机菠萝Q饼200g【三件起售】,http://www.vip.com/detail-1445630-232760389.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/602296/2017/0628/88/abfa0961-18f6-41f2-a422-59f4a977332b_235x297_90.jpg
./唯品生活,唯品生活,36,1510048,蔓越莓干100gx4袋,蔓越莓干100gx4袋,http://www.vip.com/detail-1510048-249190390.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/23/37/6bdcdc8f-2239-429d-a4ba-c632bd50f624_235x297_90.jpg
./唯品生活,唯品生活,37,1510048,花生牛轧糖180gx3袋,花生牛轧糖180gx3袋,http://www.vip.com/detail-1510048-249190372.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/27/139/18ec9058-46ac-430c-822d-14150f485a60_235x297_90.jpg
./唯品生活,唯品生活,155,1509069,蒂芬妮 左旋肉碱咖啡粉10支*3盒装,蒂芬妮 左旋肉碱咖啡粉10支*3盒装,http://www.vip.com/detail-1509069-248191658.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/604258/2017/0703/14/4fe5a58b-206a-4f14-8d14-9b4e38b82ce0_235x297_90.jpg
./唯品生活,唯品生活,46,1511116,农心拉面经典8连包 120g*8袋,农心拉面经典8连包 120g*8袋,http://www.vip.com/detail-1511116-248882659.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/02/14/132/b047b49b-b699-43e9-a245-2c52f1ea79f6_t_235x297_90.jpg
./唯品生活,唯品生活,12,1504525,三只松鼠_牛嘎牛轧糖188g,三只松鼠_牛嘎牛轧糖188g,http://www.vip.com/detail-1504525-253940812.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/109997/2017/0407/12/05324814-5f0d-4284-b3b4-7043f13b9cf8_235x297_90.jpg
./唯品生活,唯品生活,68,1331096,五谷磨房 多谷黑芝麻粉套装800g,五谷磨房 多谷黑芝麻粉套装800g,http://www.vip.com/detail-1331096-211575862.html,http:////a.vpimg2.com/upload/merchandise/pdc/034/492/920825848492034/4/6954306860360-5_235x297_90.jpg
./唯品生活,唯品生活,16,1445630,法国进口倍乐果迷你可乐糖125g【两件起售】,法国进口倍乐果迷你可乐糖125g【两件起售】,http://www.vip.com/detail-1445630-232760350.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/602296/2017/0629/107/8f8519f6-aadc-4cca-bc54-d1e7d809d310_235x297_90.jpg
./唯品生活,唯品生活,39,1510073,好想你_零食组合598g,好想你_零食组合598g,http://www.vip.com/detail-1510073-249103835.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/146780/2017/0601/140/af0e0032-0a18-4e72-a380-1cf84138009b_235x297_90.jpg
./唯品生活,唯品生活,22,1442233,荣欣堂烤馍片810g原味【两件起售】色泽金黄 一口酥脆 抗饿利器,荣欣堂烤馍片810g原味【两件起售】,http://www.vip.com/detail-1442233-232387132.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/06/29/121/b37dcdf7-30f2-4000-bc99-38651df338ad_235x297_90.jpg
./唯品生活,唯品生活,19,1510078,良品铺子 麻辣牛板筋180g/袋,良品铺子 麻辣牛板筋180g/袋,http://www.vip.com/detail-1510078-249583138.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/601431/2017/0303/135/427923b5-eab2-4caf-ade7-aa2440100275_235x297_90.jpg
./唯品生活,唯品生活,98,1509074,东阿古胶阿胶当归浆 20ml/瓶*12瓶*2,东阿古胶阿胶当归浆 20ml/瓶*12瓶*2,http://www.vip.com/detail-1509074-248180641.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/05/08/40/ec87421b-55d9-4eec-820b-2ce0b8050641_235x297_90.jpg
./唯品生活,唯品生活,81,1510073,好想你_脆冬枣180g*3袋,好想你_脆冬枣180g*3袋,http://www.vip.com/detail-1510073-249103851.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/146780/2017/0321/157/571bdf62-9531-4e6b-96ce-7a630ca2b885_235x297_90.jpg
./唯品生活,唯品生活,69,1528761,瑞士莲 软心白巧克力200g 意大利进口Lindor软心系列,瑞士莲 软心白巧克力200g 意大利进口,http://www.vip.com/detail-1528761-253651135.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/2017/07/26/135/5186fd88-9ba1-4a20-9b8c-78ca63f75040_235x297_90.jpg
./唯品生活,唯品生活,26,1510078,奶香夏威夷果280g/袋,奶香夏威夷果280g/袋,http://www.vip.com/detail-1510078-249583114.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/601431/2017/0712/155/c3571879-59a7-4be0-b215-e90b612efd0a_235x297_90.jpg
./唯品生活,唯品生活,29,1510078,麻辣牛肉165g/袋,麻辣牛肉165g/袋,http://www.vip.com/detail-1510078-249583105.html,http:////a.vpimg2.com/upload/merchandise/pdcvis/601431/2017/0228/180/547c9ee6-694b-456d-bad4-845562668abd_235x297_90.jpg
./唯品生活,唯品生活,110,1509121,养生堂天然维生素E100粒送VC15片,养生堂天然维生素E100粒送VC15片,http://www.vip.com/detail-1509121-248132492.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/603630/2017/0621/40/82349b3e-deb2-4bb9-a5d4-60770bbbe04c_235x297_90.jpg
./唯品生活,唯品生活,12,1510078,良品铺子 甘栗仁80g/袋,良品铺子 甘栗仁80g/袋,http://www.vip.com/detail-1510078-249583088.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/601431/2017/0712/1/796193a2-9993-4318-8906-3d2d71b4a911_235x297_90.jpg
./唯品生活,唯品生活,129,1470431,爱尔曼低脂草莓+低脂西番莲酸奶100g*24盒1箱起售,爱尔曼低脂草莓+低脂西番莲酸奶100g*24盒1箱起售,http://www.vip.com/detail-1470431-239047688.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/604719/2017/0707/194/a611e391-00cc-4e62-b539-b7ec38502c21_235x297_90.jpg
./唯品生活,唯品生活,258,1432878,参之源 野生鲜松茸（5-7cm）500g,参之源 野生鲜松茸（5-7cm）500g,http://www.vip.com/detail-1432878-230385314.html,http:////a.vpimg3.com/upload/merchandise/pdcvis/2017/07/31/13/d806148c-9596-46e2-88e4-634c2315c0b7_t_235x297_90.jpg
./唯品生活,唯品生活,22,1510073,好想你_萝莉小甜甜418g,好想你_萝莉小甜甜418g,http://www.vip.com/detail-1510073-249103849.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/146780/2016/0930/43/5fd2518a-732d-4f6b-ad58-53490626d452_235x297_90.jpg
./唯品奢,唯品奢,279,1503881,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤,http://www.vip.com/detail-1503881-249146847.html,http:////a.vpimg4.com/upload/merchandise/pdc/976/577/27661028003577976/0/MH2K6425KBLK-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503881,GUESS  情侣款17春男士简约图章LOGO纯棉短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS  情侣款17春男士简约图章LOGO纯棉短袖T恤,http://www.vip.com/detail-1503881-255020544.html,http:////a.vpimg2.com/upload/merchandise/pdc/621/789/438614488599789621/2/MH2K9408KBLK-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤,http://www.vip.com/detail-1503880-256422928.html,http:////a.vpimg3.com/upload/merchandise/pdc/717/170/2891239519170717/0/MH2K8434KWHT-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503881,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 情侣款17春男士倒三角LOGO印花短袖T恤,http://www.vip.com/detail-1503881-249146783.html,http:////a.vpimg3.com/upload/merchandise/pdc/717/170/2891239519170717/0/MH2K8434KWHT-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS 情侣款17春女士浮雕LOGO纯棉短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 情侣款17春女士浮雕LOGO纯棉短袖T恤,http://www.vip.com/detail-1503880-249145440.html,http:////a.vpimg3.com/upload/merchandise/pdc/631/048/23438912819048631/1/YH2K9407KBLK-5_235x297_90.jpg
./唯品奢,唯品奢,318,1403445,ARMANI EXCHANGE男款明线装饰纯棉直筒牛仔裤,ARMANI EXCHANGE男款明线装饰纯棉直筒牛仔裤,http://www.vip.com/detail-1403445-250389316.html,http:////a.vpimg4.com/upload/merchandise/pdc/535/635/33290557262635535/2/S6J127LE2-423-5_235x297_90.jpg
./唯品奢,唯品奢,350,1503880,GUESS 17春女士简约刺绣亮片短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17春女士简约刺绣亮片短袖T恤,http://www.vip.com/detail-1503880-249145537.html,http:////a.vpimg4.com/upload/merchandise/pdc/349/907/24846272871907349/2/YH2K5417KMGY-5_235x297_90.jpg
./唯品奢,唯品奢,599,1403773,CAVALLI CLASS女款毛皮拼接手提包,CAVALLI CLASS女款毛皮拼接手提包,http://www.vip.com/detail-1403773-239610515.html,http:////a.vpimg3.com/upload/merchandise/pdc/603/057/80296817820057603/1/C00PW16C04M2999-5_235x297_90.jpg
./唯品奢,唯品奢,299,1503880,GUESS 17春女士拼接水洗磨白系带牛仔短裙此款服装版型偏大，建议尺码选小一个号。,GUESS 17春女士拼接水洗磨白系带牛仔短裙,http://www.vip.com/detail-1503880-255020661.html,http:////a.vpimg4.com/upload/merchandise/pdc/674/388/19216788168388674/2/Q71D18R0190DWA-5_235x297_90.jpg
./唯品奢,唯品奢,225,1403445,ARMANI EXCHANGE男款字母胶贴银边纯棉圆领T恤,ARMANI EXCHANGE男款字母胶贴银边纯棉圆领T恤,http://www.vip.com/detail-1403445-250389483.html,http:////a.vpimg4.com/upload/merchandise/pdc/699/063/10491084149063699/2/N6X239NM-641-5_235x297_90.jpg
./唯品奢,唯品奢,299,1503880,GUESS 17春夏女士印花拼接网纱无袖连衣裙此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17春夏女士印花拼接网纱无袖连衣裙,http://www.vip.com/detail-1503880-255020763.html,http:////a.vpimg3.com/upload/merchandise/pdc/119/763/297032598405763119/1/W63K6301GA0AWHGC-5_235x297_90.jpg
./唯品奢,唯品奢,419,1503880,GUESS 17春女式拼接鱼鳞纹斜挎单肩包,GUESS 17春女式拼接鱼鳞纹斜挎单肩包,http://www.vip.com/detail-1503880-255020806.html,http:////a.vpimg2.com/upload/merchandise/pdc/167/781/11898429307781167/0/PY645021CMT-5_235x297_90.jpg
./唯品奢,唯品奢,879,1372633,Calvin Klein Minimal系列女款编织纹不锈钢表带石英腕表,Calvin Klein Minimal系列女款编织纹不锈钢表带石英腕表,http://www.vip.com/detail-1372633-244756272.html,http:////a.vpimg3.com/upload/merchandise/pdc/755/511/1114154220893511755/1/K3M52151-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS 17夏女士贴钻印花LOGO无袖T恤此款服装版型偏大，建议尺码选小一个号。,GUESS 17夏女士贴钻印花LOGO无袖T恤,http://www.vip.com/detail-1503880-255020756.html,http:////a.vpimg3.com/upload/merchandise/pdc/609/615/319550596542615609/0/Q71P01R4VK0TWHT-5_235x297_90.jpg
./唯品奢,唯品奢,539,1503880,GUESS 17春女式时尚亮色编带饰手提单肩包,GUESS 17春女式时尚亮色编带饰手提单肩包,http://www.vip.com/detail-1503880-255020675.html,http:////a.vpimg3.com/upload/merchandise/pdc/258/644/357955262644258/0/ME633819SIL-5_235x297_90.jpg
./唯品奢,唯品奢,419,1503880,GUESS 17夏女士一字领经典条纹T恤藏蓝色此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17夏女士一字领经典条纹T恤藏蓝色,http://www.vip.com/detail-1503880-255020735.html,http:////a.vpimg4.com/upload/merchandise/pdc/700/219/317017321752219700/1/YH2K2421IVY-5_235x297_90.jpg
./唯品奢,唯品奢,350,1503880,GUESS 17夏女士条纹拼接蕾丝V领短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17夏女士条纹拼接蕾丝V领短袖T恤,http://www.vip.com/detail-1503880-255020711.html,http:////a.vpimg3.com/upload/merchandise/pdc/025/419/27942512446419025/1/YH2K1426NVY-5_235x297_90.jpg
./唯品奢,唯品奢,99,1397553,Piara 925银镀金天然拉长石耳环,Piara 925银镀金天然拉长石耳环,http://www.vip.com/detail-1397553-243049743.html,http:////a.vpimg4.com/upload/merchandise/pdcvis/2017/06/29/182/f721b406-508c-4f7f-a2b0-2582492d78aa_t_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS 17春男士时尚植物印花短袖T恤此款服装版型偏大，建议尺码选小一个号。,GUESS 17春男士时尚植物印花短袖T恤,http://www.vip.com/detail-1503880-256423036.html,http:////a.vpimg2.com/upload/merchandise/pdc/091/769/451280862551769091/2/X71P3000000TWHT-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS  情侣款17春男士图章倒三角LOGO短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS  情侣款17春男士图章倒三角LOGO短袖T恤,http://www.vip.com/detail-1503880-256422950.html,http:////a.vpimg2.com/upload/merchandise/pdc/847/697/467887886177697847/2/MH2K9409KBLK-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503881,GUESS 17春男士时尚植物印花短袖T恤此款服装版型偏大，建议尺码选小一个号。,GUESS 17春男士时尚植物印花短袖T恤,http://www.vip.com/detail-1503881-255020546.html,http:////a.vpimg2.com/upload/merchandise/pdc/091/769/451280862551769091/2/X71P3000000TWHT-5_235x297_90.jpg
./唯品奢,唯品奢,299,1503880,GUESS 17夏女士破洞水洗牛仔短裤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17夏女士破洞水洗牛仔短裤,http://www.vip.com/detail-1503880-255020733.html,http:////a.vpimg4.com/upload/merchandise/pdc/039/546/18090888261546039/2/YH2D9953KWHT-5_235x297_90.jpg
./唯品奢,唯品奢,269,1403445,ARMANI EXCHANGE男款AX胶贴比马棉V领T恤,ARMANI EXCHANGE男款AX胶贴比马棉V领T恤,http://www.vip.com/detail-1403445-250390102.html,http:////a.vpimg2.com/upload/merchandise/pdc/210/448/25690732891448210/2/N6X223GG-100-5_235x297_90.jpg
./唯品奢,唯品奢,179,1503880,GUESS  情侣款17春男士简约图章LOGO纯棉短袖T恤此款服装版型标准，建议按日常穿着尺码选择。,GUESS  情侣款17春男士简约图章LOGO纯棉短袖T恤,http://www.vip.com/detail-1503880-256423026.html,http:////a.vpimg2.com/upload/merchandise/pdc/621/789/438614488599789621/2/MH2K9408KBLK-5_235x297_90.jpg
./唯品奢,唯品奢,299,1503880,GUESS 17夏女士水洗磨白棉弹牛仔短裤此款服装版型标准，建议按日常穿着尺码选择。,GUESS 17夏女士水洗磨白棉弹牛仔短裤,http://www.vip.com/detail-1503880-255020673.html,http:////a.vpimg3.com/upload/merchandise/pdc/835/733/25690712632733835/1/YH2D9952KBBK-5_235x297_90.jpg
